District,Major_Schemes_Sown,Minor_Schemes_Sown,Rainfed_Sown,All_Schemes_Sown,Major_Schemes_Harvested,Minor_Schemes_Harvested,Rainfed_Harvested,All_Schemes_Harvested,Major_Schemes_Yield,Minor_Schemes_Yield,Rainfed_Yield,Average_Yield,Nett_Extent_Harvested,Total_Production,Source_File,Season,Year,Predicted_Production,Production_Gap,Gap_Percentage,Prediction_Accuracy,Performance
MATARA,3825.0,4239.0,6503.0,14567.0,3779.0,4199.0,6485.0,14463.0,3765.0,3688.0,3014.0,3406.0,11418.0,38884.0,2022-2023 Maha.csv,Maha,2022-2023,54136.705259358474,-15252.705259358474,-39.22617338586173,60.77382661413827,Below Expected
HAMBANTOTA,30406.0,5649.0,1292.0,37347.0,30390.0,5607.0,1292.0,37289.0,5754.0,4364.0,3524.0,5468.0,32579.0,178137.0,2022-2023 Maha.csv,Maha,2022-2023,137443.5149054384,40693.48509456159,22.843926356995787,77.15607364300422,Above Expected
JAFFNA,0.0,0.0,11408.0,11408.0,0.0,0.0,11261.0,11261.0,0.0,0.0,2889.0,2889.0,9993.0,28869.0,2022-2023 Maha.csv,Maha,2022-2023,30784.012079994744,-1915.0120799947435,-6.6334548477423665,93.36654515225763,Below Expected
MANNAR,15196.0,6477.0,444.0,22117.0,15193.0,6476.0,444.0,22113.0,3802.0,2972.0,746.0,3497.0,21113.0,73839.0,2022-2023 Maha.csv,Maha,2022-2023,76926.64220579914,-3087.642205799144,-4.181587244950696,95.81841275504931,As Expected
VAVUNIYA,4792.0,14342.0,4369.0,23503.0,4779.0,14059.0,4171.0,23009.0,3405.0,2745.0,2626.0,2861.0,21710.0,62101.0,2022-2023 Maha.csv,Maha,2022-2023,70165.9177192733,-8064.917719273304,-12.986775928363961,87.01322407163605,Below Expected
MULATIVU,8772.0,5335.0,11545.0,25652.0,8772.0,5335.0,11545.0,25652.0,3537.0,3226.0,2824.0,3152.0,24203.0,76274.0,2022-2023 Maha.csv,Maha,2022-2023,75267.73461022736,1006.2653897726414,1.31927706659234,98.68072293340767,As Expected
KILLINOCHCHI,11880.0,425.0,15578.0,27883.0,11880.0,425.0,15207.0,27512.0,3387.0,3261.0,3157.0,3258.0,24414.0,79545.0,2022-2023 Maha.csv,Maha,2022-2023,79494.74476903479,50.25523096520919,0.06317836566120962,99.93682163433878,As Expected
BATTICALOA,30212.0,4014.0,37207.0,71433.0,30212.0,4014.0,37207.0,71433.0,3800.0,3220.0,2494.0,3088.0,63047.0,194671.0,2022-2023 Maha.csv,Maha,2022-2023,194169.33901080425,501.6609891957487,0.2576968265410609,99.74230317345894,As Expected
AMPARA,60740.0,3796.0,16017.0,80553.0,60720.0,3457.0,15709.0,79886.0,4487.0,3878.0,3018.0,4172.0,76347.0,318517.0,2022-2023 Maha.csv,Maha,2022-2023,266952.19012305746,51564.80987694254,16.189029118364967,83.81097088163503,Above Expected
TRINCOMALEE,24819.0,10084.0,13700.0,48603.0,24809.0,10065.0,13700.0,48574.0,3684.0,2686.0,2483.0,3138.0,45126.0,141623.0,2022-2023 Maha.csv,Maha,2022-2023,160328.5768224159,-18705.576822415896,-13.208007754683843,86.79199224531615,Below Expected
KURUNEGALA,17552.0,34443.0,26258.0,78253.0,17523.0,34276.0,26058.0,77857.0,4391.0,3568.0,3588.0,3760.0,77857.0,292723.0,2022-2023 Maha.csv,Maha,2022-2023,262780.3089007953,29942.691099204705,10.229018935718992,89.770981064281,Above Expected
PUTTALAM,6683.0,10406.0,2280.0,19369.0,6595.0,10245.0,2193.0,19033.0,4145.0,3305.0,3077.0,3570.0,16178.0,57756.0,2022-2023 Maha.csv,Maha,2022-2023,72443.32692386022,-14687.326923860222,-25.429958660330048,74.57004133966996,Below Expected
ANURADHAPURA,55236.0,47959.0,15623.0,118818.0,55089.0,47181.0,15087.0,117357.0,4730.0,3240.0,2539.0,3849.0,94367.0,363239.0,2022-2023 Maha.csv,Maha,2022-2023,287905.3719434298,75333.62805657019,20.739410706606446,79.26058929339355,Above Expected
POLONNARUWA,58842.0,7768.0,2877.0,69487.0,58842.0,7737.0,2870.0,69449.0,4383.0,4935.0,3696.0,4416.0,61434.0,271313.0,2022-2023 Maha.csv,Maha,2022-2023,246548.43495584466,24764.565044155344,9.12767358886428,90.87232641113572,Above Expected
BADULLA,10718.0,10022.0,5026.0,25766.0,10718.0,10007.0,5026.0,25751.0,3677.0,4051.0,2855.0,3662.0,21889.0,80152.0,2022-2023 Maha.csv,Maha,2022-2023,88766.06011789785,-8614.060117897854,-10.747155551823852,89.25284444817615,Below Expected
MONARAGALA,9454.0,11767.0,14407.0,35628.0,9446.0,11741.0,14386.0,35573.0,4913.0,4429.0,3058.0,4003.0,34861.0,139548.0,2022-2023 Maha.csv,Maha,2022-2023,120428.10279266028,19119.897207339716,13.701305075916329,86.29869492408368,Above Expected
RATNAPURA,4683.0,6687.0,3271.0,14641.0,4683.0,6662.0,3253.0,14598.0,5292.0,3262.0,2578.0,3761.0,12409.0,46666.0,2022-2023 Maha.csv,Maha,2022-2023,50380.78427497344,-3714.784274973441,-7.960365737310764,92.03963426268923,Below Expected
KEGALLE,0.0,742.0,6389.0,7131.0,0.0,741.0,6386.0,7127.0,0.0,3674.0,3571.0,3581.0,6676.0,23909.0,2022-2023 Maha.csv,Maha,2022-2023,33447.416986500626,-9538.416986500626,-39.89467140616766,60.10532859383234,Below Expected
COLOMBO,210.0,278.0,1730.0,2218.0,208.0,278.0,1729.0,2215.0,2133.0,2542.0,2372.0,2371.0,1883.0,4464.0,2023 Yala.csv,Yala,2023,10160.841110475816,-5696.841110475816,-127.61740838879516,-27.617408388795155,Below Expected
GAMPAHA,1570.0,1481.0,5609.0,8660.0,1454.0,1474.0,5539.0,8467.0,2370.0,3242.0,2424.0,2557.0,7197.0,18401.0,2023 Yala.csv,Yala,2023,24658.91085989273,-6257.9108598927305,-34.00853681806821,65.99146318193179,Below Expected
KALUTARA,112.0,1090.0,7930.0,9132.0,112.0,1090.0,7913.0,9115.0,3122.0,2946.0,2415.0,2487.0,8408.0,20913.0,2023 Yala.csv,Yala,2023,32601.95665356021,-11688.95665356021,-55.89325612566447,44.10674387433553,Below Expected
KANDY,4196.0,3296.0,2408.0,9900.0,4196.0,3266.0,2399.0,9861.0,4811.0,2846.0,3172.0,3762.0,7798.0,29335.0,2023 Yala.csv,Yala,2023,35092.381867049364,-5757.381867049364,-19.62632305113129,80.3736769488687,Below Expected
MATALE,6820.0,4124.0,813.0,11757.0,6771.0,4039.0,756.0,11566.0,4293.0,3716.0,2527.0,3976.0,10402.0,41359.0,2023 Yala.csv,Yala,2023,38805.12762017057,2553.8723798294304,6.1748890926507665,93.82511090734923,Above Expected
NUWARAELIYA,520.0,1916.0,3.0,2439.0,520.0,1913.0,3.0,2436.0,4177.0,4104.0,3694.0,4119.0,1372.0,5653.0,2023 Yala.csv,Yala,2023,14313.91214812765,-8660.91214812765,-153.20913051702902,-53.209130517029024,Below Expected
GALLE,0.0,127.0,5556.0,5683.0,0.0,80.0,4944.0,5024.0,0.0,2328.0,2167.0,2169.0,3931.0,8527.0,2023 Yala.csv,Yala,2023,21200.69739325687,-12673.697393256869,-148.63020280587392,-48.63020280587392,Below Expected
MATARA,3469.0,3941.0,5562.0,12972.0,2201.0,2697.0,4811.0,9709.0,3573.0,2930.0,2775.0,2999.0,7666.0,22989.0,2023 Yala.csv,Yala,2023,37784.27491607678,-14795.274916076778,-64.35806218659698,35.64193781340302,Below Expected
HAMBANTOTA,29254.0,4558.0,1135.0,34947.0,27781.0,4128.0,1011.0,32920.0,5289.0,4253.0,2938.0,5087.0,28762.0,146310.0,2023 Yala.csv,Yala,2023,137260.41262225926,9049.58737774074,6.185214529246627,93.81478547075338,Above Expected
JAFFNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023 Yala.csv,Yala,2023,8652.850680819096,-8652.850680819096,-inf,-inf,Below Expected
MANNAR,1983.0,391.0,0.0,2374.0,1982.0,387.0,0.0,2369.0,5045.0,3704.0,0.0,4826.0,2262.0,10918.0,2023 Yala.csv,Yala,2023,15630.326617708553,-4712.326617708553,-43.16107911438499,56.83892088561501,Below Expected
VAVUNIYA,2063.0,3640.0,0.0,5703.0,2036.0,3494.0,0.0,5530.0,4068.0,4074.0,0.0,4071.0,5218.0,21243.0,2023 Yala.csv,Yala,2023,24433.53085160586,-3190.5308516058612,-15.019210335667568,84.98078966433243,Below Expected
MULATIVU,4203.0,1549.0,0.0,5752.0,4203.0,1549.0,0.0,5752.0,4428.0,4389.0,0.0,4418.0,5427.0,23973.0,2023 Yala.csv,Yala,2023,24031.67016046564,-58.67016046564095,-0.24473432805923725,99.75526567194076,As Expected
KILLINOCHCHI,6807.0,75.0,0.0,6882.0,6807.0,75.0,0.0,6882.0,3999.0,3010.0,0.0,3988.0,6107.0,24355.0,2023 Yala.csv,Yala,2023,29628.410467615802,-5273.410467615802,-21.652270448022183,78.34772955197782,Below Expected
BATTICALOA,29078.0,4418.0,70.0,33566.0,29078.0,4418.0,70.0,33566.0,3580.0,3401.0,3549.0,3557.0,29625.0,105366.0,2023 Yala.csv,Yala,2023,116557.8030649449,-11191.803064944907,-10.621835378532834,89.37816462146716,Below Expected
AMPARA,60510.0,2308.0,366.0,63184.0,60506.0,2304.0,366.0,63176.0,4358.0,3986.0,3251.0,4338.0,60377.0,261938.0,2023 Yala.csv,Yala,2023,220856.10844966158,41081.89155033842,15.683822717718856,84.31617728228115,Above Expected
TRINCOMALEE,23787.0,4726.0,136.0,28649.0,23787.0,4726.0,136.0,28649.0,4979.0,3757.0,3577.0,4771.0,26615.0,126977.0,2023 Yala.csv,Yala,2023,88006.38395335391,38970.616046646086,30.69108267374886,69.30891732625113,Above Expected
KURUNEGALA,15199.0,28892.0,21197.0,65288.0,14993.0,26925.0,17933.0,59851.0,4237.0,3301.0,3004.0,3447.0,59851.0,206292.0,2023 Yala.csv,Yala,2023,216843.48861038254,-10551.488610382541,-5.114831699912037,94.88516830008797,Below Expected
PUTTALAM,8189.0,8341.0,1142.0,17672.0,8180.0,8049.0,1041.0,17270.0,4180.0,3443.0,3730.0,3810.0,14680.0,55932.0,2023 Yala.csv,Yala,2023,58816.45737800924,-2884.4573780092396,-5.1570789136974176,94.84292108630258,Below Expected
ANURADHAPURA,43099.0,22007.0,418.0,65524.0,42888.0,21549.0,415.0,64852.0,4563.0,3790.0,3969.0,4302.0,52148.0,224321.0,2023 Yala.csv,Yala,2023,215583.0277167704,8737.97228322961,3.895298381885606,96.10470161811439,As Expected
POLONNARUWA,58149.0,7852.0,32.0,66033.0,58147.0,7811.0,32.0,65990.0,4986.0,4421.0,3686.0,4918.0,58375.0,287105.0,2023 Yala.csv,Yala,2023,247303.5727816022,39801.42721839779,13.863021270405525,86.13697872959447,Above Expected
BADULLA,8251.0,4785.0,163.0,13199.0,8251.0,4762.0,163.0,13176.0,4592.0,4491.0,4451.0,4554.0,11200.0,51003.0,2023 Yala.csv,Yala,2023,47916.715309681065,3086.2846903189347,6.051182656547526,93.94881734345248,Above Expected
MONARAGALA,8277.0,6787.0,1497.0,16561.0,8274.0,6737.0,1479.0,16490.0,4455.0,3823.0,2555.0,4026.0,16160.0,65066.0,2023 Yala.csv,Yala,2023,60046.90191151289,5019.09808848711,7.713856835347355,92.28614316465264,Above Expected
